ts,machine_id,type,air_temp_k,process_temp_k,rot_speed_rpm,torque_nm,tool_wear_min,vibration_mms,current_a,humidity_pct,twf,hdf,pwf,osf,rnf,machine_failure,power_w
2024-01-04 01:24:00,CNC-01,L,299.784554421668,312.73272673784646,2689.0280310485596,18.838528508079637,118.08562548272816,3.4390277393015296,9.490659795920795,48.99881189125929,0,0,0,0,0,0,5304.823320576376
2024-01-04 01:24:00,CNC-02,M,297.7436525228774,310.2911489456891,2585.2591823750063,19.800153439748467,22.6250581655883,3.214073291111661,9.730323490131669,55.06820878442712,0,0,0,0,0,0,5360.450168674913
2024-01-04 01:24:00,CNC-03,H,297.81206673472167,309.8322859681896,2600.9473064851104,16.261780333969426,35.59871621113786,3.179605453584573,7.94870780509643,53.00783281954471,0,0,0,0,0,0,4429.230297701025
2024-01-04 01:25:00,CNC-01,L,299.74919239466544,312.7472342497486,2555.700240365089,20.78887863377016,119.20208464603961,3.3185546928326968,9.829434770682829,55.04247811338005,0,0,0,0,0,0,5563.775472409713
2024-01-04 01:25:00,CNC-02,M,297.7478963087239,309.47349065622575,2669.068372823333,15.90405348518295,23.71996241593253,3.1683770894381516,7.874476505435348,49.81879425554196,0,0,0,0,0,0,4445.249529833186
2024-01-04 01:25:00,CNC-03,H,298.03115249958245,309.54332533392954,2718.5774427024485,16.257119582527366,36.63360477048908,3.2779268155377856,8.229079429440109,60.53370107790846,0,0,0,0,0,0,4628.219281346945
2024-01-04 01:26:00,CNC-01,L,299.796997030706,312.1784870693509,2662.0581564895597,17.06162463288509,120.26487433720398,3.368944234371836,8.46436789985384,55.75550098407072,0,0,0,0,0,0,4756.270434184189
2024-01-04 01:26:00,CNC-02,M,297.7607838062814,309.06072784447525,2677.737218760786,13.772363836734367,24.79107620702333,3.1900289036492158,7.0172304825512875,54.00152377791554,0,0,0,0,0,0,3861.9358929414548
2024-01-04 01:26:00,CNC-03,H,297.69815933543697,310.01648630743455,2651.0047678747324,18.930710151906695,37.7509497242118,3.1486630528414707,9.454864885257333,56.901106758617225,0,0,0,0,0,0,5255.4030993330425
2024-01-04 01:27:00,CNC-01,L,299.86822957064993,312.57772643023065,2626.9577704262165,18.344918754347592,121.35143904644252,3.27242456842257,9.083291450399946,49.4333730231627,0,0,0,0,0,0,5046.583948672958
2024-01-04 01:27:00,CNC-02,M,297.3843935900196,310.10157372903404,2512.716167315624,21.90051296755451,25.91544251267491,3.113546387563454,10.33743392435035,52.69337784737715,0,0,0,0,0,0,5762.704353487128
2024-01-04 01:27:00,CNC-03,H,297.81189504974805,310.04705248265174,2634.122073281765,18.324662097512956,38.845666876944286,3.2464936018784134,8.890237373064153,55.48699891874954,0,0,0,0,0,0,5054.759424868347
2024-01-04 01:28:00,CNC-01,L,300.02689803117096,312.38632536862826,2634.664792359238,16.675374858702877,122.4294351252218,3.418491033626434,8.028850673974755,52.80804109773902,0,0,0,0,0,0,4600.76013413017
2024-01-04 01:28:00,CNC-02,M,297.5211385340779,309.9950132894499,2611.941756721621,19.274697449769455,27.031303709865906,3.1227896401571087,9.419356773445548,60.59176546769963,0,0,0,0,0,0,5272.051890565531
2024-01-04 01:28:00,CNC-03,H,297.75280050863176,309.35866825944873,2770.6316895899336,13.333735654857788,39.88826883180812,3.3333643716665593,7.132184720646638,55.23395473340354,0,0,0,0,0,0,3868.64835699066
2024-01-04 01:29:00,CNC-01,L,299.818861539191,312.0783365187516,2783.9054745872327,15.308929131768263,123.4594351252218,3.5399399570421637,8.070728678555568,51.187602754405155,0,0,0,0,0,0,4463.010572386039
2024-01-04 01:29:00,CNC-02,M,297.2177825920279,308.0362312465734,2900.0,10.730769390930515,28.061303709865907,3.459846581761868,5.805582605473854,53.57158217472098,0,0,1,0,0,1,3258.798274304974
2024-01-04 01:29:00,CNC-03,H,297.9028417684743,309.76199236846384,2725.0902172022516,16.36547502365213,40.97493384457558,3.197276632252006,8.379024046277026,57.99680894073045,0,0,0,0,0,0,4670.228376242544
2024-01-04 01:30:00,CNC-01,L,299.605813548936,312.5363658908267,2552.716930262293,20.310960456642878,124.58283780063167,3.201017996838767,9.789450410577325,52.75141781818835,0,0,0,0,0,0,5429.523752169748
2024-01-04 01:30:00,CNC-02,M,297.31846490184034,309.25571602933144,2660.1758687488345,15.999849222343755,29.136141773813,3.1464053028844625,7.627992293432438,58.02038101869318,0,0,0,0,0,0,4457.125446230859
2024-01-04 01:30:00,CNC-03,H,297.8028285704716,309.5905380926512,2674.906607062503,14.960124972246968,42.02885608322808,3.1827949007787604,7.396172638735582,57.026553188875965,0,0,0,0,0,0,4190.563856970349
2024-01-04 01:31:00,CNC-01,L,299.8269118048996,312.6184618799421,2642.6678501763236,18.734665357982013,125.65978893006967,3.3595913437067404,9.430140689026448,47.97962584578859,0,0,0,0,0,0,5184.6224883681025
2024-01-04 01:31:00,CNC-02,M,297.18493242440684,309.67933818740875,2553.7789830927563,19.469740319091763,30.252536102277865,3.022611301998452,9.435844794374828,55.06887948708394,0,0,0,0,0,0,5206.814259868896
2024-01-04 01:31:00,CNC-03,H,297.96299661840624,309.86807923533354,2730.9169303839235,16.01837855237793,43.092774628905325,3.28238448835309,8.104934126633639,55.565163414778496,0,0,0,0,0,0,4580.951151140132
2024-01-04 01:32:00,CNC-01,L,299.92501839111935,312.8028922604754,2571.374482908008,20.278684581684043,126.7636451662265,3.311816636290785,9.95594610125001,48.738117914293596,0,0,0,0,0,0,5460.516553584163
2024-01-04 01:32:00,CNC-02,M,297.18218946433785,309.7061018549524,2680.311810505788,19.572544262159,31.334821076268888,3.322179054941715,9.844370599226986,55.633518556488966,0,0,0,0,0,0,5493.652969905098
2024-01-04 01:32:00,CNC-03,H,297.84202502531366,310.1801233864426,2692.3849808034092,18.32880113518157,44.16409844867661,3.294105896271334,9.152189128864789,60.111651799348536,0,0,0,0,0,0,5167.730256420826
2024-01-04 01:33:00,CNC-01,L,299.5191524096258,311.82079640971074,2739.8204971135783,15.710751471959806,127.82301067781245,3.4450150729947886,8.170669989691678,50.4975668494323,0,0,0,0,0,0,4507.624045652902
2024-01-04 01:33:00,CNC-02,M,297.2541178002718,309.0415406272284,2736.1457999136037,15.752961230521624,32.401907903856795,3.2711680706563127,8.032568712299183,55.41328155091813,0,0,0,0,0,0,4513.672637676779
2024-01-04 01:33:00,CNC-03,H,297.78843609332273,309.6007327918421,2755.700328528619,15.975170131827527,45.19409844867661,3.2463096870089108,8.34899823787142,52.48378969569988,0,0,0,0,0,0,4610.054906804365
2024-01-04 01:34:00,CNC-01,L,299.5225826661411,311.8500747372929,2697.9012908441896,16.731275560351122,128.90045912628108,3.493835142753239,8.56991572106507,49.65296192934887,0,0,0,0,0,0,4726.979576717461
2024-01-04 01:34:00,CNC-02,M,297.0634851432407,307.801740307639,2735.519291672627,10.613519033860824,33.431977554646615,3.3294973907922336,5.693766455848261,62.10241927464605,0,0,1,0,0,1,3040.379551484943
2024-01-04 01:34:00,CNC-03,H,297.6307814133143,309.23448935270005,2690.9095912413077,14.57375894868864,46.257549259870444,3.3203856526512867,7.354244894070743,57.62443603055775,0,0,0,0,0,0,4106.759841866968
2024-01-04 01:35:00,CNC-01,L,299.42779800443145,311.74688736870195,2681.2746245111116,16.922376077396873,129.95731945612113,3.4752738568749737,8.31882741684,50.097542080779625,0,0,0,0,0,0,4751.505742484715
2024-01-04 01:35:00,CNC-02,M,297.46931841989453,308.3288659130509,2735.6806318658896,11.29456210207309,34.461977554646616,3.2810143130792433,5.659148952345998,53.74099073587746,0,0,1,0,0,1,3235.663958214532
2024-01-04 01:35:00,CNC-03,H,297.7120573447587,309.87141404178095,2606.565178830537,17.78809155077055,47.35279232804023,3.303802352463498,8.603875709968824,58.33495986914428,0,0,0,0,0,0,4855.417319891932
2024-01-04 01:36:00,CNC-01,L,299.55063722283484,312.62352922674415,2556.4891106998625,21.49041755144937,131.07774213704053,3.3626181658838363,10.392000336319754,52.16985554361293,0,0,0,0,0,0,5753.305278842999
2024-01-04 01:36:00,CNC-02,M,297.2808306281806,309.6000634205882,2598.542582087051,17.129078469023295,35.571676300781675,3.120102181114309,8.452432744064712,54.734688692086266,0,0,0,0,0,0,4661.143299412244
2024-01-04 01:36:00,CNC-03,H,297.7955488169684,310.0214948120128,2634.1264687074763,17.90479504150059,48.424407390924586,3.154578779172144,8.986140234272495,56.052464418847215,0,0,0,0,0,0,4938.949598355348
2024-01-04 01:37:00,CNC-01,L,299.6770386946269,311.95702239865955,2588.193581212124,17.864877287085385,132.17090866569825,3.3420771473800284,8.859617539220249,50.4288923317694,0,0,0,0,0,0,4842.006980254371
2024-01-04 01:37:00,CNC-02,M,297.24948888564796,309.7528888692624,2559.143818280654,19.289689035661556,36.67707896338036,3.198280655316614,9.134612987712611,59.359660368591925,0,0,0,0,0,0,5169.499974171523
2024-01-04 01:37:00,CNC-03,H,297.71290094073714,309.8359332624754,2648.404166535353,17.096068081339332,49.52548625067347,3.2256431957810814,8.372219949634152,57.047960185600616,0,0,0,0,0,0,4741.42755254631
2024-01-04 01:38:00,CNC-01,L,299.8384715796509,312.20683911517585,2739.049865467341,17.00252085402151,133.26623072836202,3.450472384283575,8.913691544865033,51.72134291861535,0,0,0,0,0,0,4876.8777931204995
2024-01-04 01:38:00,CNC-02,M,297.6556365473758,309.7481546198879,2716.622640479394,17.01189054365495,37.74855931882434,3.1421323855464607,8.540627714673889,57.693517456672744,0,0,0,0,0,0,4839.6116503867215
2024-01-04 01:38:00,CNC-03,H,297.71893345608447,308.2611701600793,2745.7366532865058,9.418069809861027,50.55548625067347,3.2716381266029675,4.842578787514226,58.70930558745234,0,0,1,0,0,1,2708.004641868115
2024-01-04 01:39:00,CNC-01,L,299.7080084551851,312.7450356436031,2503.804866299635,21.56465773953226,134.3917775958424,3.364872491978704,10.186828707307395,52.44253177610663,0,0,0,0,0,0,5654.206517183201
2024-01-04 01:39:00,CNC-02,M,297.1759714117056,308.405863286828,2734.480312802524,12.289840561215813,38.79514050254829,3.2425224855307575,6.281301647411292,54.31771127214072,0,0,0,0,0,0,3519.24634041709
2024-01-04 01:39:00,CNC-03,H,297.65446197054246,309.62900547325376,2731.460956711558,15.994454936485,51.611775253788885,3.3611584116471147,8.138242205106632,57.74541578436561,0,0,0,0,0,0,4575.020661643942
2024-01-04 01:40:00,CNC-01,L,299.6364889626506,312.60433346791774,2571.430663753393,21.416268383312392,135.51176473224947,3.3022324022165273,10.485945537094892,51.83188548510715,0,0,0,0,0,0,5766.96395706922
2024-01-04 01:40:00,CNC-02,M,297.3630808986746,309.36738261969043,2703.5934718827757,15.905500304709495,39.88306839670204,3.196779946959939,7.960041500919633,51.789644482593104,0,0,0,0,0,0,4503.159620790931
2024-01-04 01:40:00,CNC-03,H,297.83224867676546,309.7714688314137,2718.7588116536467,15.79730734508574,52.70357758882817,3.313540468370133,8.142001911716115,56.08162594384255,0,0,0,0,0,0,4497.6159406344605
2024-01-04 01:41:00,CNC-01,L,299.5708537103876,312.51358134559536,2608.135242517419,20.214616708758154,136.6205221190609,3.309162252693713,10.176062696633792,48.81269891031058,0,0,0,0,0,0,5521.082498586709
2024-01-04 01:41:00,CNC-02,M,297.2634094220622,308.8827378638719,2634.0899891439826,15.17901302148586,40.9689625660148,3.217608636603094,7.616855235421799,57.99265712795521,0,0,0,0,0,0,4186.998056551734
2024-01-04 01:41:00,CNC-03,H,297.5335852575211,309.18351403571404,2598.756708016495,15.275111667424841,53.79079066960854,3.077589383319855,7.595543068554696,53.16673078223113,0,0,0,0,0,0,4156.986701160859
2024-01-04 01:42:00,CNC-01,L,299.6183616645895,311.9182980369448,2720.934327130633,15.47414203229885,137.66417227187532,3.491512375048127,7.831529718582888,51.68305385188899,0,0,0,0,0,0,4409.133579791506
2024-01-04 01:42:00,CNC-02,M,297.373521693569,308.5809362360101,2637.6882951973694,12.549083428775372,42.03501820010769,3.274047806989341,6.162705576178064,60.55398164956636,0,0,1,0,0,1,3466.283634519177
2024-01-04 01:42:00,CNC-03,H,298.0415208381931,310.2347725409974,2635.5708753858416,16.98442285373111,54.87618594898783,3.101109632529676,8.207180227606957,56.196094278046104,0,0,0,0,0,0,4687.638488099516
2024-01-04 01:43:00,CNC-01,L,299.58109806478564,312.3240113310352,2656.432567174504,18.75853138776727,138.7301133736727,3.4408409214858007,9.507553943856966,49.53275103817872,0,0,0,0,0,0,5218.266418326914
2024-01-04 01:43:00,CNC-02,M,297.02956612876557,309.3851007279255,2548.2591477873275,18.819532026482424,43.170711773961656,3.1100200894506416,8.626128597237926,57.393940907338916,0,0,0,0,0,0,5022.049971336238
2024-01-04 01:43:00,CNC-03,H,297.61318820438134,310.55221418606277,2603.6537181016083,20.628804116268135,55.96924721085584,3.1466671681611293,9.739723246146049,54.931481850914345,0,0,0,0,0,0,5624.5255403198735
2024-01-04 01:44:00,CNC-01,L,299.67545211271454,311.65373896299917,2704.4018569338223,14.664051744413504,139.78732233709158,3.5133825811541777,7.564757612863764,53.92021274076187,0,0,0,0,0,0,4152.922512421065
2024-01-04 01:44:00,CNC-02,M,297.1637863700993,308.71808966562855,2700.2910045953586,14.390545986649776,44.22331785053044,3.268942357606439,7.422188032424251,54.13317803256347,0,0,0,0,0,0,4069.269556243002
2024-01-04 01:44:00,CNC-03,H,297.3859522526922,309.34934754524863,2609.350902490199,16.36286720150758,57.0768005838037,3.187134742636518,7.955735826040204,59.36856074108007,0,0,0,0,0,0,4471.163076487917
2024-01-04 01:45:00,CNC-01,L,299.46033075224256,312.0189472368562,2546.8970943894615,18.453305500116958,140.89699270768654,3.4137205227330716,8.68564799099179,47.199410238513764,0,0,0,0,1,1,4921.689230118364
2024-01-04 01:45:00,CNC-02,M,297.18787752201143,309.4294480935475,2525.851658026583,19.944947834993936,45.3586406369639,3.1438878033008817,9.348366501059255,54.91482302166615,0,0,0,0,0,0,5275.569682765589
2024-01-04 01:45:00,CNC-03,H,298.0489795436173,310.1507728659456,2670.070280570489,16.93751903612405,58.16040066444727,3.2775658923589224,8.626228315043328,56.689501302792664,0,0,0,0,0,0,4735.884554424364
2024-01-04 01:46:00,CNC-01,L,299.5215258610906,311.8070462863452,2634.7605412600033,17.926015907235826,141.9904799883065,3.505957071519189,8.923189279934933,48.324826582489266,0,0,0,0,0,0,4945.9935558010775
2024-01-04 01:46:00,CNC-02,M,296.90874024192544,309.5922179909042,2398.0922601131915,22.388623218738736,46.534145342856014,2.944468878259125,9.972083765389328,57.57493517465369,0,0,0,0,0,0,5622.401982664936
2024-01-04 01:46:00,CNC-03,H,297.7606390788995,308.9770652078834,2743.4568314206767,12.311417842850117,59.212169287699695,3.320542267878723,6.234759758915548,57.25716138985627,0,0,0,0,0,0,3536.9980482834208
2024-01-04 01:47:00,CNC-01,L,299.42282298986646,311.697249531115,2703.8120538198345,15.772770669208997,143.0376603005766,3.5586635018890456,8.094263820859071,49.98216809685242,0,0,0,0,0,0,4465.942289638183
2024-01-04 01:47:00,CNC-02,M,297.1573393225505,309.7174377116882,2449.000523793456,21.461528682291075,47.68764413616228,3.0613229442348104,9.46148230361816,57.09168835812456,0,0,0,0,0,0,5503.996500021955
2024-01-04 01:47:00,CNC-03,H,297.77527037478626,310.48457620357055,2573.0348196903988,21.666391411093542,60.3241008777077,3.129280630401564,10.545986988417559,55.38110662418105,0,0,0,0,0,0,5837.956651420268
2024-01-04 01:48:00,CNC-01,L,299.4949916064075,312.0728030420469,2657.1833120564847,17.196550706807365,144.1214262126554,3.4508653257622903,8.476999265513289,49.169408471604434,0,0,0,0,0,0,4785.105075946645
2024-01-04 01:48:00,CNC-02,M,297.2551535188995,309.5969178725979,2529.8675693442756,18.457456354172493,48.802209862267915,2.950544607146694,9.085870401160896,56.28973128160868,0,0,0,0,0,0,4889.880613179886
2024-01-04 01:48:00,CNC-03,H,297.71605531466713,309.8422571366644,2541.6647774150215,17.733305799249855,61.43909724891669,3.138240063712664,8.421533933130926,55.781036083821135,0,0,0,0,0,0,4719.941236871548
2024-01-04 01:49:00,CNC-01,L,299.4123340308523,311.5207026595677,2654.247414968194,14.6848240296315,145.1665682143827,3.491258034743657,7.159602826096202,52.44511966403597,0,0,0,0,0,0,4081.678254609932
2024-01-04 01:49:00,CNC-02,M,297.02195304878387,308.8021924819775,2674.7104155901407,15.440461719861934,49.87632634707124,3.1596647668261197,7.5186049681018465,57.82491074508189,0,0,0,0,0,0,4324.796430166991
2024-01-04 01:49:00,CNC-03,H,297.71150040429154,310.00853288493806,2660.5847253862016,16.94254671645688,62.53514418218736,3.2095032001740926,8.473643991553736,54.32611568264619,0,0,0,0,0,0,4720.46088413771
2024-01-04 01:50:00,CNC-01,L,299.2415011368109,312.2884418972887,2601.4063845741325,20.665526656116146,146.25548059478248,3.4437721361841547,10.17462508688612,53.66447873072114,0,0,0,0,0,0,5629.674657436078
2024-01-04 01:50:00,CNC-02,M,297.11130334212277,309.27758348332713,2608.430395953551,17.839760473643604,50.97304265759144,3.1938514209347093,8.597060702545026,56.29733400042341,0,0,0,0,0,0,4873.005363198627
2024-01-04 01:50:00,CNC-03,H,297.80313530831114,309.6884643965316,2624.333488807567,17.446577087472086,63.621240834029045,3.2263059760598893,8.505580090956606,52.43788221632229,0,0,0,0,0,0,4794.660643923508
2024-01-04 01:51:00,CNC-01,L,299.5477423724148,311.9947505234915,2737.618046595998,15.540348145436585,147.29687275754785,3.667807167608333,7.987001362326976,54.399688055380274,0,0,0,0,0,0,4455.148832414565
2024-01-04 01:51:00,CNC-02,M,297.3508018336524,308.6465315897265,2717.5507405950734,13.343425625376344,52.033130921968585,3.2834448412846355,6.897382122587449,51.41321791558415,0,0,0,0,0,0,3797.28871813714
2024-01-04 01:51:00,CNC-03,H,297.61763137594187,310.8750463356324,2646.974358945644,21.09974993397577,64.73314583782327,3.068596010964992,10.391131356851055,55.609675553779844,0,0,0,0,0,0,5848.650374952652
2024-01-04 01:52:00,CNC-01,L,299.6452821352682,313.0540289900751,2636.357695033507,21.73682731447903,148.4043417322775,3.432180544025299,10.663688287355834,51.93847208244025,0,0,0,0,0,0,6001.075727721618
2024-01-04 01:52:00,CNC-02,M,297.0208069779824,308.5825933644181,2760.628474132113,13.21191117647129,53.0785755242199,3.222936029044704,7.010023146807136,55.792043266178666,0,0,0,0,0,0,3819.462288646552
2024-01-04 01:52:00,CNC-03,H,297.606397394073,310.0191290181961,2537.4424578433427,18.456695807170348,65.85412647143899,3.1378526595542007,8.766962387305288,63.192876252262934,0,0,0,0,0,0,4904.319721691186
2024-01-04 01:53:00,CNC-01,L,299.41188742055635,312.3753955993205,2518.1048532846507,19.899476163183795,149.50784011174306,3.3603264460088904,9.16058889055114,48.44013743021252,0,0,0,0,0,0,5247.398806352985
2024-01-04 01:53:00,CNC-02,M,296.88616564110947,308.76520322788235,2638.2617258366813,16.293660894433376,54.15275517604164,3.172830700568701,7.827499749336379,54.06171450970266,0,0,0,0,0,0,4501.582030320078
2024-01-04 01:53:00,CNC-03,H,297.7369454982194,309.01371981345,2761.4523006374156,11.628992001018469,66.89168432798421,3.3794341830799537,6.05165258023633,56.985234971361976,0,0,1,0,0,1,3362.8557274073805
2024-01-04 01:54:00,CNC-01,L,299.4927775416619,312.6417779358474,2530.7957998260663,21.585788106163342,150.65779794612473,3.5236144939748035,10.260387277265048,49.34715554246468,0,0,0,0,0,0,5720.758737128989
2024-01-04 01:54:00,CNC-02,M,297.09311783123087,308.7775005821319,2688.4855721376807,14.57839298423982,55.2225994129549,3.2018785029022077,7.45877421252981,56.833001021492414,0,0,0,0,0,0,4104.365054755857
2024-01-04 01:54:00,CNC-03,H,297.8517862808774,309.7557619300543,2663.7143345579293,15.821595050976413,67.96485143917432,3.139047895417754,8.016856206300108,55.92815453609893,0,0,0,0,0,0,4413.331301992381
2024-01-04 01:55:00,CNC-01,L,299.5498428669233,313.3227147726889,2592.8873014321275,23.164645089608385,151.7765179207686,3.5558712395288836,11.18865213864675,51.836060071314144,0,0,0,0,0,0,6289.815543706506
2024-01-04 01:55:00,CNC-02,M,296.97709756994186,309.06865939209405,2643.2694293453865,18.0423991336579,56.31050369033093,3.1843530235210507,9.060358099612557,53.690512886410254,0,0,0,0,0,0,4994.181679768196
2024-01-04 01:55:00,CNC-03,H,297.65456934270395,310.49376676336794,2606.0521872396876,20.71449266782646,69.07299793513857,3.208939252576033,10.118646124183561,56.96897060250212,0,0,0,0,0,0,5653.0916639914485
2024-01-04 01:56:00,CNC-01,L,299.39395969741616,311.8489694082247,2576.7374727066363,17.660531134994528,152.8576831721663,3.468725032454711,8.34468571236337,53.901259561976666,0,0,0,0,0,0,4765.4350198396905
2024-01-04 01:56:00,CNC-02,M,297.08765060806786,308.27978480044726,2706.201451571325,13.354083293690346,57.37194132574339,3.209516194193745,6.7332891877057195,53.071494597677535,0,0,0,0,0,0,3784.4504325702687
2024-01-04 01:56:00,CNC-03,H,297.44734996165636,308.9207221339722,2739.9570524851297,13.054480198630847,70.11511643568842,3.2876656109407483,6.399778123182472,56.04279548563381,0,0,0,0,0,0,3745.6910848310226
2024-01-04 01:57:00,CNC-01,L,299.40130868296836,312.75618346228146,2586.792365858529,21.688047248213906,153.97665135305488,3.472118625755477,10.585856420236587,51.42202929771817,0,0,0,0,0,0,5875.037449058421
2024-01-04 01:57:00,CNC-02,M,297.34748720681154,309.2075986182588,2716.1721497911444,16.226999457008514,58.48049940437796,3.237037294426939,8.161810067998823,60.11133993524524,0,0,0,0,0,0,4615.557136078986
2024-01-04 01:57:00,CNC-03,H,297.5698945613248,310.8536641977507,2497.504764948625,23.98534993015982,71.27032560506902,3.1170698044753182,11.253720756386175,54.987950118230586,0,0,0,0,0,0,6273.082546248271
2024-01-04 01:58:00,CNC-01,L,299.33581659194374,312.0958404949953,2685.4624297166474,18.10864929815416,155.02972539872275,3.63474234133773,9.174569659786517,50.79476542554061,0,0,0,0,0,0,5092.531885215459
2024-01-04 01:58:00,CNC-02,M,297.4235255995691,309.0983217690915,2741.1362594575676,14.821635519755555,59.557932878608874,3.377595839717073,7.987629936721882,61.90848336420083,0,0,0,0,0,0,4254.567044163128
2024-01-04 01:58:00,CNC-03,H,297.54729326048954,310.06599729081086,2518.6228227616757,20.81766617655869,72.40783557754396,3.132291887329982,9.986118669401659,53.29361600058223,0,0,0,0,0,0,5490.650403345268
2024-01-04 01:59:00,CNC-01,L,299.30659985260036,311.777027158185,2718.923998065713,17.19088873331987,156.09643754070024,3.6812493629212466,8.613557500166497,50.32147643241731,0,0,0,0,0,0,4894.6767446731665
2024-01-04 01:59:00,CNC-02,M,297.12626436671155,309.30470755243346,2689.771197881231,17.02247481593989,60.637184250826415,3.247599677265679,8.817357815843582,56.15166827480978,0,0,0,0,0,0,4794.757610317803
2024-01-04 01:59:00,CNC-03,H,297.7336459698613,310.08231512085393,2655.1383045054686,16.969851462490055,73.4736562231784,3.268038769481579,8.481324515329424,53.62720268970669,0,0,0,0,0,0,4718.389698794926
2024-01-04 02:00:00,CNC-01,L,299.4377062995872,312.61977785172996,2622.9567922516044,19.71556588732409,157.2026049576407,3.5381102356768666,9.541851441574114,54.24984503352372,0,0,0,0,0,0,5415.380807806249
2024-01-04 02:00:00,CNC-02,M,297.2230486213077,309.26070947586254,2673.4208915275244,16.772784639888513,61.7234848679662,3.1783532587716947,8.437916991605041,59.436064481638624,0,0,0,0,0,0,4695.708470652516
2024-01-04 02:00:00,CNC-03,H,297.57253534890026,310.0346378301311,2459.4882056863926,19.309156942050215,74.59710157966556,3.043819629946925,8.612826030516365,51.80041324866675,0,0,0,0,0,0,4973.2085850976
2024-01-04 02:01:00,CNC-01,L,299.4444628240211,311.4283289206468,2815.64975951604,13.731560536380632,158.23462188135306,3.836240337629415,7.096522221160566,49.39693610781152,0,0,0,0,0,0,4048.807655706519
2024-01-04 02:01:00,CNC-02,M,297.3174655387974,308.711643974971,2693.1964232077107,12.530043532125738,62.77865648692471,3.2883364428056154,6.179111657360801,55.12622329193696,0,0,0,0,0,0,3533.8590775943035
2024-01-04 02:01:00,CNC-03,H,297.9307791727704,310.08446185437856,2724.3899327076742,16.224197762356578,75.65294056682019,3.268231955587906,8.095082610278364,53.20180587869725,0,0,0,0,0,0,4628.722194792399
2024-01-04 02:02:00,CNC-01,L,299.5260602645983,312.360931779935,2593.6706330020543,19.810878237599685,159.33086718448584,3.5191424908252182,9.687193768422507,55.10775094784431,0,0,0,0,0,0,5380.803982650368
2024-01-04 02:02:00,CNC-02,M,297.2755458774426,309.4244807989803,2718.560738839961,16.262968125943242,63.84294731400857,3.148570466593081,8.244350220535573,57.79349617090959,0,0,0,0,0,0,4629.855848363153
2024-01-04 02:02:00,CNC-03,H,297.59271491077374,309.95834904247783,2642.2428218000923,17.33004229071251,76.74519458067289,3.2227124415122,8.83497156813199,58.21177278630741,0,0,0,0,0,0,4795.136420162176
2024-01-04 02:03:00,CNC-01,L,299.36464884670625,311.69697286597415,2722.313827023447,16.1638923075158,160.3982195546169,3.662631474600184,8.36172507239298,51.63507161242422,0,0,0,0,0,0,4608.003022339993
2024-01-04 02:03:00,CNC-02,M,296.92607157425175,309.4445636065524,2748.491599885188,16.73327452776847,64.91775984626567,3.1896385698532472,8.494066951143155,55.78959962866027,0,0,0,0,0,0,4816.19395379479
2024-01-04 02:03:00,CNC-03,H,297.43721096703706,309.9713745835775,2649.482001980947,18.47550130824449,77.85176689198558,3.3333154755660965,9.20803060897643,54.56224903400778,0,0,0,0,0,0,5126.085231034411
2024-01-04 02:04:00,CNC-01,L,299.1857979334916,312.3187673521985,2675.2880427685923,19.447446265087162,161.49982359508192,3.707756579613848,9.422556052374816,53.410996593519926,0,0,0,0,0,0,5448.3092015696875
2024-01-04 02:04:00,CNC-02,M,296.994139777495,308.29812606026576,2719.825468288766,12.692508313363962,65.96309232079217,3.3058658273989194,6.333784165565352,57.31119349594976,0,0,0,0,0,0,3615.073325874406
2024-01-04 02:04:00,CNC-03,H,298.0602557735637,310.2457887497722,2570.3630921860895,16.466160474057517,78.96487422665803,3.223871114879351,7.926424987134693,58.377746971956995,0,0,0,0,0,0,4432.1600835747795
2024-01-04 02:05:00,CNC-01,L,299.55478867223013,312.3040643519411,2679.788279391498,16.98586595130025,162.5666652992588,3.6213193272610145,8.463651955861158,51.52186130388745,0,0,0,0,0,0,4766.688738169585
2024-01-04 02:05:00,CNC-02,M,297.1581211761539,309.1334760393487,2556.0728945149526,16.71659752886157,67.06883314377232,3.2010261921338925,8.03845891910327,54.90048900523666,0,0,0,0,0,0,4474.553853197767
2024-01-04 02:05:00,CNC-03,H,297.53058006149826,309.1556694793757,2698.8446233583854,13.807895159716061,80.04153469205399,3.3293076322897606,7.074261489859383,57.4204564235402,0,0,0,0,0,0,3902.4197518618817
2024-01-04 02:06:00,CNC-01,L,299.27434406591885,312.09733884701166,2571.3217928746676,19.632934477692544,163.67917989900684,3.649334686146557,9.440610795019609,55.00400024873282,0,0,0,0,0,0,5286.524701427051
2024-01-04 02:06:00,CNC-02,M,296.7937905083467,308.51955385287937,2572.1185838984948,15.09446559333597,68.16828393395149,3.1790242495769383,7.542652820178735,56.82459483130664,0,0,0,0,0,0,4065.71888504678
2024-01-04 02:06:00,CNC-03,H,297.70683877413813,310.14111123278064,2666.3565233915956,18.14394015785953,81.12051287687903,3.2191893447530813,8.997161268927917,57.858692545619235,0,0,0,0,0,0,5066.154639423937
2024-01-04 02:07:00,CNC-01,L,299.27876563743905,312.5486835449801,2639.506234122067,20.5504606139464,164.78016462096807,3.6575537137922205,10.674754485619838,50.833788262022246,0,0,0,0,0,0,5680.320892627656
2024-01-04 02:07:00,CNC-02,M,297.0255126869676,308.8802293916232,2625.2080240412347,15.971276923949606,69.2715917289793,3.2585271198542762,7.88313217931726,56.38275206804448,0,0,0,0,0,0,4390.681969030238
