machine_id,ts,type,air_temp_k,process_temp_k,rot_speed_rpm,torque_nm,tool_wear_min,vibration_mms,current_a,humidity_pct,machine_failure,collected_at
CNC-03,2024-03-01 07:45:00,H,28.503965218222906,36.847591809031826,1750.2485238528336,41.59652785153305,67.1869545532442,2.411088677386823,13.50344592914064,50.86221639805979,0,2026-09-03 04:44:39
CNC-01,2024-03-01 07:46:00,L,28.501798886699703,36.85450032684463,1684.200820079659,44.438404350664264,98.7449328703755,,14.005189228266588,50.562466022277874,0,2026-09-03 04:44:39
CNC-02,2024-03-01 07:46:00,M,22.681063471981247,36.62904444482126,1848.878622985931,36.66575255490764,92.29580333666064,2.4804153972633944,12.722895938868437,59.562761867234514,0,2026-09-03 04:44:39
CNC-03,2024-03-01 07:46:00,H,28.47380122927774,36.81928912348656,1740.5534615487445,42.85762496721863,68.62412028530292,2.361688510967877,13.882352707602632,51.65961551521453,0,2026-09-03 04:44:39
CNC-01,2024-03-01 07:47:00,L,28.922794367035863,37.01551169463164,1819.5531070675863,36.688928545172374,100.15039293159693,2.524154343734225,12.313582845837749,47.125668387499,0,2026-09-03 04:44:39
CNC-02,2024-03-01 07:47:00,M,22.715746222628468,36.80081752686948,1889.2990600313644,37.34592099057407,93.68872740131307,2.527139049563622,12.9271701321375,59.691825770524034,0,2026-09-03 04:44:39
CNC-03,2024-03-01 07:47:00,H,28.449961336776312,37.12953768797979,1880.1477058017608,40.73933145929941,70.02594066575745,2.4880614397904366,,48.28571368997616,0,2026-09-03 04:44:39
CNC-01,2024-03-01 07:48:00,L,28.380304306269124,36.93707692437562,1739.1146414334855,44.635165715500605,101.59263489886222,2.3631262898084993,14.615873056374165,46.717447439357336,0,2026-09-03 04:44:39
CNC-02,2024-03-01 07:48:00,M,22.83125501414912,37.23598735617975,1803.4337445702115,41.52522393119809,95.12640673915624,2.54405219185114,14.03757327289984,62.89971860518115,0,2026-09-03 04:44:39
CNC-03,2024-03-01 07:48:00,H,28.416563764395107,36.445975144925285,1733.5046420659603,41.688773707051574,71.45072645002614,2.3879139247640513,13.292270575981393,49.44009132144724,0,2026-09-03 04:44:39
CNC-01,2024-03-01 07:49:00,L,28.67244837619876,37.08691259213606,1692.9999809741437,44.30594599604604,103.08165043281964,2.341544083870468,14.15490429202211,46.95736452058641,0,2026-09-03 04:44:39
CNC-02,2024-03-01 07:49:00,M,22.50420346648741,37.04285789820119,1791.5517376699177,43.67494230347227,96.55573119556357,2.5858751750396496,14.740760261343322,60.90518168637657,0,2026-09-03 04:44:39
CNC-03,2024-03-01 07:49:00,H,28.54654696994993,36.25769601033937,1758.170982247378,38.005057705458114,72.87429433093665,2.562696011035708,12.679672800670234,48.04563935566946,0,2026-09-03 04:44:39
CNC-01,2024-03-01 07:50:00,L,28.628195730674463,37.073090194319434,1803.294773775296,41.20323739939872,104.50768131950024,2.6111489701976,14.030893759123224,47.92530923109534,0,2026-09-03 04:44:39
CNC-02,2024-03-01 07:50:00,M,22.81527498941881,37.44401189520852,1547.3050216370452,49.49177135641723,98.08037890393705,2.222959963422749,14.185710745888237,61.91356663830106,0,2026-09-03 04:44:39
CNC-03,2024-03-01 07:50:00,H,28.315388591064732,36.62485842908137,1789.0374810137114,41.15127224961729,74.31754611471824,2.382563034284378,13.892891454715416,50.6702643583964,0,2026-09-03 04:44:39
CNC-01,2024-03-01 07:51:00,L,28.514439618877304,37.088566871726584,1683.378416640422,44.234461764116595,105.97573782088124,2.5398431306658997,13.69906313798804,49.60944959332323,0,2026-09-03 04:44:39
CNC-02,2024-03-01 07:51:00,M,22.69610363260199,37.01964764515225,1860.39677006612,40.43975220858082,99.51080829996653,2.566195885013398,14.102549252677836,61.76602924611772,0,2026-09-03 04:44:39
CNC-03,2024-03-01 07:51:00,H,28.517282961203193,36.68161629992079,1687.8882331553011,42.95461766681702,75.77814565236397,2.369297456477147,13.569958063284584,47.712083370266846,0,2026-09-03 04:44:39
CNC-01,2024-03-01 07:52:00,L,28.66741699784103,36.90012930707593,1663.084771092913,41.80988026337185,107.42090936500192,2.4515682982152605,13.128817882243176,53.55349234736828,0,2026-09-03 04:44:39
CNC-02,2024-03-01 07:52:00,M,22.63702575329671,37.31380614522533,1696.690999217443,45.08997000430292,101.0032319520586,2.44710134387791,14.303931300337869,61.05798330537478,0,2026-09-03 04:44:39
CNC-03,2024-03-01 07:52:00,H,28.55455156218818,36.090745699527474,1739.9620632740189,37.849367528045576,77.20299119812371,2.446746444096948,12.453139433218238,53.35526368412191,0,2026-09-03 04:44:39
CNC-01,2024-03-01 07:53:00,L,28.811566899637455,37.11375575480179,61306.889376145984,43.989133668879106,108.90254848816734,2.423556141490051,13.320995786323625,50.05371695100787,0,2026-09-03 04:44:39
CNC-02,2024-03-01 07:53:00,M,22.858429204638185,36.664173251128375,1880.3042017106031,35.133251911842365,102.4035228076965,2.598631176582181,12.233169953376724,58.13168882438923,0,2026-09-03 04:44:39
CNC-03,2024-03-01 07:53:11,H,28.33623968166478,36.7301545829834,1753.494121501804,41.69854038181587,78.64496419681062,2.388255376219976,13.896990016009388,51.588373295908866,0,2026-09-03 04:44:39
CNC-02,2024-03-01 07:53:50,M,23.003819445004467,37.71780730247042,1827.5533448784415,41.20308357980867,103.8092927030586,2.515896815030839,14.308235956541,59.92039844101651,0,2026-09-03 04:44:39
CNC-01,2024-03-01 07:54:00,L,28.60708720407314,37.34636712975748,1763.748576782879,42.69855698739668,110.35547448589745,24.67548357543076,14.096291661476013,48.229377012555005,0,2026-09-03 04:44:39
CNC-03,2024-03-01 07:54:00,H,28.454966102195726,35.86921796631259,1805.2113086339975,34.73123563654599,80.06323607800479,2.461663645632914,11.775732373814296,47.36986353215129,0,2026-09-03 04:44:39
CNC-01,2024-03-01 07:55:00,L,28.574122349756976,36.857407996658026,1775.4014847172143,39.746426652507395,111.78356214044688,2.5258982666741505,13.405455805324976,47.35920230140162,0,2026-09-03 04:44:39
CNC-02,2024-03-01 07:55:00,M,22.846994873342226,37.21063822263267,1888.0675099721648,38.29994828247752,105.20024200935188,2.4465177914300553,13.557440137966903,57.57371244153303,0,2026-09-03 04:44:39
CNC-03,2024-03-01 07:55:00,H,23.0994983120778,37.4769329264206,1897.1683009413864,38.70461102670973,81.47192743934872,2.6695050762572237,13.70808896604781,58.96163496807076,0,2026-09-03 04:44:39
CNC-01,2024-03-01 07:56:00,L,28.607817662961224,36.90929142692198,1621.2399348888496,43.32314200074896,113.29040380650412,2.4198012691775075,13.135408271985884,47.76196760526669,0,2026-09-03 04:44:39
CNC-02,2024-03-01 07:56:00,M,22.87499997248483,37.24274399936314,1760.148276713957,41.73117364870385,106.64643403490766,2.489931985223672,14.101449041162878,58.8668090606254,0,2026-09-03 04:44:39
CNC-03,2024-03-01 07:56:00,H,23.129478025844037,37.57942509754275,1821.53476214934,41.40474396397504,82.9044003111995,2.4917510162952143,14.109359989957044,57.01746744311339,0,2026-09-03 04:44:39
CNC-01,2024-03-01 07:57:00,L,28.63724591970049,37.09240323731325,1672.4383306112848,42.35085488817694,114.7554892033612,2.4245702980012176,13.08477277258689,49.313644546568405,0,2026-09-03 04:44:39
CNC-02,2024-03-01 07:57:00,M,22.97727472617089,37.68934726938926,1724.8482917091274,45.21542199091574,108.11024528183135,2.471886234532762,14.483038779115702,55.84700308372466,0,2026-09-03 04:44:39
CNC-03,2024-03-01 07:57:00,H,23.114232131141307,37.30195735604997,1651.9432757200034,42.62222240439441,84.38348782296995,2.181973014557691,13.25000369431899,57.05436292130008,0,2026-09-03 04:44:39
CNC-01,2024-03-01 07:58:00,L,28.748053325462536,37.71799748630099,1767.494250540939,44.91215777987595,116.20410222891404,2.5549919325250796,,46.14756719037598,0,2026-09-03 04:44:39
CNC-02,2024-03-01 07:58:00,M,22.73480889966396,37.43388903157211,1822.4196729146856,41.37977025410065,109.54532243735991,2.5674990946656195,14.031895215262503,59.178293280488674,0,2026-09-03 04:44:39
CNC-03,2024-03-01 07:58:00,H,23.395169452063783,37.810640128790055,1704.9719736389795,43.63434085964453,85.85178582270397,2.3397555294811228,13.79635112931316,60.36743897138207,0,2026-09-03 04:44:39
CNC-01,2024-03-01 07:59:00,L,28.901969923384797,,1736.5741435579764,38.52238739849441,117.66746910060591,2.5906837999409307,12.556001134182685,47.946280907506456,0,2026-09-03 04:44:39
CNC-02,2024-03-01 07:59:00,M,22.934764979845056,37.10438554157713,1703.457994263173,41.4481634192934,111.01467967059747,2.438169398991678,13.042373794623842,58.60159376048045,0,2026-09-03 04:44:39
CNC-03,2024-03-01 07:59:00,H,22.85787583554901,37.38923902333369,1887.536204365686,40.803395544956786,87.24021779209166,2.471466333860579,14.57981840084316,60.42893606451151,0,2026-09-03 04:44:39
CNC-02,2024-03-01 08:00:00,M,22.80762297273469,37.112694586254065,1588.8250630132663,44.888677699075174,112.52004309620692,2.411034870272532,13.52164191098436,57.21864510057388,0,2026-09-03 04:44:39
CNC-03,2024-03-01 08:00:00,H,22.81767631102963,37.198049100953995,1749.7170567077412,44.05426305452099,88.69280672975015,2.530555349454243,14.52921515374381,59.35340399739801,0,2026-09-03 04:44:39
CNC-01,2024-03-01 08:01:00,L,28.556828172295695,37.14582414923217,1767.5526346205825,42.107304361170776,120.60153864361578,2.512707195297771,13.932369394805006,45.92858732613432,0,2026-09-03 04:44:39
CNC-02,2024-03-01 08:01:00,M,22.938726759886777,37.587847562502986,1792.4881512823745,42.97774056856005,113.98723319485028,25.44729613204565,14.625122931738366,59.78746135739757,0,2026-09-03 04:44:39
CNC-03,2024-03-01 08:01:00,H,22.68778977745683,37.30950722107872,1640.7787557601555,46.37060168786688,90.1849770419413,2.3592012074421898,14.417902801286786,59.46643018043979,0,2026-09-03 04:44:39
CNC-01,2024-03-01 08:01:18,L,28.74635351372791,37.713410795145535,1662.930899661981,46.660110921545105,119.16957847309575,2.5415664980213934,14.568675884443104,44.736580050633926,0,2026-09-03 04:44:39
CNC-02,2024-03-01 08:01:36,M,22.900772545264317,37.77926934246625,1754.9364143526595,44.37300100035977,116.92723353705728,2.500461033293806,14.766773014020332,57.346625124166465,0,2026-09-03 04:44:39
CNC-02,2024-03-01 08:01:51,M,22.93493701406385,37.74352347430681,1666.678784216902,46.71944628346316,115.47826357099817,2.4508741601306214,14.707335374074129,57.19992444083294,0,2026-09-03 04:44:39
CNC-01,2024-03-01 08:02:00,L,28.779804498944827,37.3765201717606,1730.622283859632,43.16994108536871,122.0510187091321,2.5147621896989545,14.046158993239557,47.42922368363164,0,2026-09-03 04:44:39
CNC-03,2024-03-01 08:02:00,H,23.07936676492119,37.451569727655,1647.262782315782,45.72289823174994,91.69827342793424,2.3103163429083007,14.142201041093578,60.13427313706708,0,2026-09-03 04:44:39
CNC-01,2024-03-01 08:03:00,L,28.79002008857634,37.41135071907627,1773.2809061368284,43.07979473488876,123.485708019973,2.589930003164272,14.139235397001146,49.5252905716341,0,2026-09-03 04:44:39
CNC-03,2024-03-01 08:03:00,H,22.93081917845302,36.806800883293704,1679.9578150418372,40.24533387228353,93.1733731021362,2.385346209588748,12.68289149517806,57.58753304790505,0,2026-09-03 04:44:39
CNC-01,2024-03-01 08:04:00,L,28.831436738918967,37.179009292951434,1850.9772811489736,38.47801131775864,124.88971923345186,2.619702802486931,13.390727248308837,52.136113604999395,0,2026-09-03 04:44:39
CNC-02,2024-03-01 08:04:00,M,22.929431820455477,37.04236206912907,1640.0540932475285,43.36303936258177,118.41407936742256,2.467730238924525,13.291916986359654,57.58802479689433,0,2026-09-03 04:44:39
CNC-03,2024-03-01 08:04:00,H,22.96273489033001,37.148549644324305,1534.057231695214,48.93348308995127,94.6830665989146,2.362877279446548,14.15051541560189,61.25551246125501,0,2026-09-03 04:44:39
CNC-01,2024-03-01 08:05:00,L,28.59707991335216,37.34224508641523,1836.0158967418956,39.97753280174222,126.30559924941312,2.631538520793706,13.55104031579868,46.05064577182767,0,2026-09-03 04:44:39
CNC-02,2024-03-01 08:05:00,M,22.862318261915338,37.32911346587019,1793.5319788459942,41.08419155009671,119.85020459230954,2.529226909803095,13.906107592245595,56.79771440913048,0,2026-09-03 04:44:39
CNC-03,2024-03-01 08:05:00,H,22.642033626079694,36.53010188571483,1717.5525464747896,40.08498874665676,96.16372670047618,2.3678025702848267,12.971047713317502,63.10198799320565,0,2026-09-03 04:44:39
CNC-01,2024-03-01 08:06:00,L,28.776992794622178,36.94691201340498,1756.816742300122,39.091139604790854,127.75326419344098,2.542249824485036,12.761513883578706,49.31728628097475,0,2026-09-03 04:44:39
CNC-02,2024-03-01 08:06:00,M,22.622685359682748,37.17772681503328,1590.2330704189783,47.13216424522411,121.35776121358316,2.3949680843361816,14.04394356289244,59.17195556957994,0,2026-09-03 04:44:39
CNC-03,2024-03-01 08:06:00,H,23.18112113925241,37.115974536997555,1679.1866777732068,40.19741714261728,97.63536774594692,2.474290356419371,12.788855560287285,60.151627347150175,0,2026-09-03 04:44:39
CNC-01,2024-03-01 08:07:00,L,28.71197323623323,37.44429426178607,1616.1043516715315,46.05698986929499,129.25732380414374,2.4674115550928044,13.938960591525795,50.77316532965007,0,2026-09-03 04:44:39
CNC-02,2024-03-01 08:07:00,M,22.9492706562163,37.31900534676055,1651.2448814250376,43.429384779692704,122.83156656613193,2.4966527760934345,13.397440808881758,62.869174739232975,0,2026-09-03 04:44:39
CNC-03,2024-03-01 08:07:00,H,22.92726246481527,37.3401121788371,1709.8797845777735,42.45340015269765,99.08384401185243,2.406930389261827,13.697570722887736,57.18850545128728,0,2026-09-03 04:44:39
CNC-01,2024-03-01 08:08:00,L,28.651472987926184,37.08326853048351,1638.3827927590123,44.92350596587377,130.74202774154148,2.573613826026736,13.755461210873197,44.79458426856558,0,2026-09-03 04:44:39
CNC-02,2024-03-01 08:08:00,M,23.00761523632184,36.87850007991301,1509.0400317754352,43.82708611499908,124.34734364525951,2.25515358677741,12.466723030699136,59.372647001972005,0,2026-09-03 04:44:39
CNC-03,2024-03-01 08:08:00,H,23.05357455960376,37.17934933772966,1486.735481904225,46.63179628327669,100.6173423218823,2.327949996585362,12.931013960660843,56.84560685334945,0,2026-09-03 04:44:39
CNC-01,2024-03-01 08:09:00,L,28.812149850888034,37.54322030374186,1595.7766926077666,47.43655025577889,132.2540449859477,2.461079310689295,13.97356993322053,43.57591087763204,0,2026-09-03 04:44:39
CNC-02,2024-03-01 08:09:00,M,22.82398483352739,37.21555314247547,1620.827221501955,43.9061871741381,125.83440367426068,2.320876503305916,13.480912719343657,63.320831450717705,0,2026-09-03 04:44:39
CNC-03,2024-03-01 08:09:00,H,23.093278778880972,37.99380963208898,1716.4205539000516,46.473191927730625,102.07807081107526,2.5782706693790054,15.05854175528134,,0,2026-09-03 04:44:39
CNC-01,2024-03-01 08:10:00,L,28.595803653234157,37.31658051805266,1594.7838991134686,46.51450415036785,133.75416341749116,2.411514681848474,13.656153532727918,47.409951930049225,0,2026-09-03 04:44:39
CNC-02,2024-03-01 08:10:00,M,22.86786214904356,37.19033686327049,1554.7432320203918,45.70707644508221,127.33845293815617,2.4915054075913288,13.347952260221318,58.97654888295136,0,2026-09-03 04:44:39
CNC-03,2024-03-01 08:10:00,H,22.87322137215915,37.18822987346056,1544.850716330889,47.4454994514852,103.60906437930755,2.2224510726246645,13.535500132682907,58.15076610374128,0,2026-09-03 04:44:39
CNC-01,2024-03-01 08:11:00,L,28.98677475670462,37.39835777620709,1717.6984078935852,41.93407370113336,135.2122413226424,2.6892820774312347,13.61573906797834,45.800173066671256,0,2026-09-03 04:44:39
CNC-02,2024-03-01 08:11:00,M,23.06272602040974,37.39663844985256,1794.267264013249,38.93503582157084,128.77274986601506,2.6111732263214553,13.258028063113166,58.84953006271285,0,2026-09-03 04:44:39
CNC-03,2024-03-01 08:11:00,H,23.037350292837175,37.22413072007663,1811.2158509294663,38.93068556022892,105.04717093422816,2.4781884061584867,13.270072543455123,57.55424564798076,0,2026-09-03 04:44:39
CNC-01,2024-03-01 08:12:00,L,28.655073686360197,37.75326398047741,1740.8063417067988,,136.65243177052452,2.4726591970959717,14.404326894987523,51.01849793191392,0,2026-09-03 04:44:39
CNC-02,2024-03-01 08:12:00,M,22.66469330744286,37.00442019167588,1705.152558649237,42.59724112412703,130.24868694061138,2.5139693228437388,13.534772041089436,58.63924453983028,0,2026-09-03 04:44:39
CNC-03,2024-03-01 08:12:00,H,22.97349248520902,37.60490261553253,1590.8986712152678,48.88512632638234,106.57266005554035,2.258031498702755,14.778142450411098,57.23169956404561,0,2026-09-03 04:44:39
CNC-01,2024-03-01 08:13:00,L,28.873012629707716,37.1554841766075,1750.2002832729347,40.93937729775668,138.0706716084129,2.7223125448977457,13.554028677733966,48.75986549259907,0,2026-09-03 04:44:39
CNC-02,2024-03-01 08:13:00,M,22.62698829380116,36.797323665243766,1585.1819091295783,43.77355043325211,131.74227395933627,2.320447519167196,13.395213858294062,57.67409551861824,0,2026-09-03 04:44:39
CNC-03,2024-03-01 08:13:00,H,23.384385647979514,37.521324089775874,1610.7171435332157,43.542812410345384,108.06129897122612,2.342737651551136,13.317849680224564,56.301369066199314,0,2026-09-03 04:44:39
CNC-01,2024-03-01 08:14:00,L,28.56181037646769,36.82847425580053,1608.5354650490597,43.25902130593642,139.53711217853527,2.3993731656213404,12.978582139578998,48.44327974116013,0,2026-09-03 04:44:39
CNC-02,2024-03-01 08:14:00,M,22.87786074388447,37.09107553570476,1718.4584566558924,38.79452094119364,133.20239892062435,2.6582388756771818,12.32758600138027,59.683523384810115,0,2026-09-03 04:44:39
CNC-03,2024-03-01 08:14:00,H,22.91107822324966,37.395135637415365,1705.4933185909726,42.00919922076264,109.5428295043614,2.521605264539429,13.42365692376225,62.918990707933176,0,2026-09-03 04:44:39
CNC-01,2024-03-01 08:15:00,L,28.71391833378243,37.26416487709275,1654.5425854827265,44.1015201482655,141.02898249820575,2.6417724696859395,13.753355817249387,49.50722029027823,0,2026-09-03 04:44:39
CNC-02,2024-03-01 08:15:00,M,22.84786278852971,37.4359821433203,1588.4426126328844,47.66671785697505,134.70618444537774,2.5638025912610862,14.540162066104848,58.21585535543698,0,2026-09-03 04:44:39
CNC-03,2024-03-01 08:15:00,H,23.361871219559873,38.248402742823714,1572.7448982136953,49.32181821160766,111.06613259218594,2.3859527446879665,14.720962240344283,55.09918652628225,0,2026-09-03 04:44:39
CNC-01,2024-03-01 08:16:00,L,28.776277930498058,37.17068022982005,1672.6200710450908,42.81451792601882,142.476600105623,2.6000518923128775,13.36047594132433,46.57161245582789,0,2026-09-03 04:44:39
CNC-02,2024-03-01 08:16:00,M,22.870299061289984,38.143081776359736,1764.3463280606047,46.94263172663804,136.17761937045654,2.570447918289645,15.520465607107043,57.06384767192999,0,2026-09-03 04:44:39
CNC-03,2024-03-01 08:16:00,H,23.137557067816378,37.5808697174121,1708.1664226570629,42.81557476100414,112.53174404588724,2.4433866753167583,13.678170581890424,58.07371736252361,0,2026-09-03 04:44:39
CNC-01,2024-03-01 08:17:00,L,28.91251753544452,37.64299329097247,1633.5944851739823,46.67468690295754,143.95905924727464,2.5717131166136475,14.400292057947556,47.30462371532408,0,2026-09-03 04:44:39
CNC-02,2024-03-01 08:17:00,M,22.903145130512257,38.0536884875188,1833.6580854480897,43.934802311126376,137.6128279880027,2.6616246870215625,15.07278190177794,55.01311423795469,0,2026-09-03 04:44:39
CNC-03,2024-03-01 08:17:00,H,23.172749200566443,37.29907544304387,1742.7516235577446,40.09719412365453,114.0059538648112,2.4423983516213372,13.046770157267314,54.25514492609236,0,2026-09-03 04:44:39
CNC-01,2024-03-01 08:18:00,L,28.97658983790683,37.457680055866376,,45.19773819248247,145.47151160077198,2.5359161563164254,13.973093607719338,48.87807532716437,0,2026-09-03 04:44:39
CNC-02,2024-03-01 08:18:00,M,22.897653895076076,37.612734878982224,1678.9482555145837,46.3595421380219,139.0776474400801,2.470488422120589,14.589001616360129,58.10970975217437,0,2026-09-03 04:44:39
CNC-03,2024-03-01 08:18:00,H,23.2451641420069,37.10262557037561,1698.3874820159958,39.68965892442713,115.45961708937376,2.51281231821589,12.715883989491454,61.5389602522438,0,2026-09-03 04:44:39
CNC-01,2024-03-01 08:19:00,L,28.473509113631508,37.59846949333388,1691.3798595050266,48.909981106587864,146.96835078319538,2.5989602315137392,15.52019870195941,46.33748010880836,0,2026-09-03 04:44:39
CNC-02,2024-03-01 08:19:00,M,23.099674678527265,37.16417367990874,1632.843470569297,41.630125156002094,140.5646514671281,2.519319485428134,12.82707713584394,54.38613883419876,0,2026-09-03 04:44:39
CNC-03,2024-03-01 08:19:00,H,23.02909938498499,37.96349677210805,1641.247638157393,47.002800907544355,116.96671404918108,2.310369494005116,14.651808219027645,57.50677195283059,0,2026-09-03 04:44:39
CNC-01,2024-03-01 08:20:00,L,28.598952276741898,37.368034911535574,1634.872581733429,45.258183446991886,148.43567996794798,2.6406252853565912,13.791423242493488,50.049035800471714,0,2026-09-03 04:44:39
CNC-02,2024-03-01 08:20:00,M,23.20824208677857,37.68022383242743,1650.0934826356472,44.54533690071218,142.05712965538464,2.4439428223067137,13.878676406179174,60.80943718965615,0,2026-09-03 04:44:39
CNC-03,2024-03-01 08:20:00,H,23.13030132990866,37.33133601013225,1562.0569862724146,45.09740173305938,118.47547369005582,53.38271848313638,12.973348874084577,58.92423905062447,0,2026-09-03 04:44:39
CNC-02,2024-03-01 08:20:58,M,22.886239640382485,37.12252990627678,1574.3159845266807,44.48213146548628,145.0440872439322,2.5095229797086622,13.179548683727868,58.24271149874303,0,2026-09-03 04:44:39
CNC-01,2024-03-01 08:21:00,L,28.70906913313138,37.9270608420573,1679.8096990805343,47.58316760486758,149.9213056658389,2.689590121522273,14.7836178946833,47.673740546105506,0,2026-09-03 04:44:39
CNC-02,2024-03-01 08:21:00,M,22.57208839034473,37.06125237433457,1629.7329998629832,45.17551230370708,143.54254579355322,2.494589304314061,13.677019083716957,60.94445510526928,0,2026-09-03 04:44:39
CNC-03,2024-03-01 08:21:00,H,23.25367479861717,37.71991353541034,1734.5644783320863,42.74037652930078,119.92650161776945,2.4206862548266197,14.075175250759727,56.28626226911579,0,2026-09-03 04:44:39
CNC-01,2024-03-01 08:22:00,L,28.645951513246303,37.62311257531451,1624.070725443317,48.51643065538581,151.41529100581002,2.610769010541672,14.57668458484818,50.87584119346355,0,2026-09-03 04:44:39
CNC-03,2024-03-01 08:22:00,H,23.09594330138071,37.80873294337431,,47.068309361831105,121.44106431933008,2.304554053191395,14.224087427410549,61.157583492723745,0,2026-09-03 04:44:39
CNC-01,2024-03-01 08:23:00,L,28.877142746862543,37.164385115576806,1571.8986579706277,43.91255581322195,152.93372057532127,2.583527211409942,13.197666655755665,53.900629591312466,0,2026-09-03 04:44:39
CNC-03,2024-03-01 08:23:00,H,23.126769756616397,37.20938944949495,1647.385412012778,43.47803111334086,122.93073531509955,2.4204435376291236,13.491238505434325,61.92276529466321,0,2026-09-03 04:44:39
CNC-02,2024-03-01 08:23:26,M,22.637115326964476,37.05215037740959,1604.1781266269084,45.74836677829436,146.54065900186495,2.5610260995806784,13.720989048804803,59.348207732377865,0,2026-09-03 04:44:39
CNC-01,2024-03-01 08:24:00,L,29.068978794849382,37.37500909062794,1676.2120648224195,43.38693161239677,154.43252524677112,26.901995082913245,13.691936417822516,48.2597965560425,0,2026-09-03 04:44:39
CNC-02,2024-03-01 08:24:00,M,23.15849556002348,37.856802906518794,1517.527356193248,48.59635950733643,148.00587350696685,2.381645883523042,13.719138121361016,59.640731230615536,0,2026-09-03 04:44:39
CNC-03,2024-03-01 08:24:00,H,23.081389143514286,37.28783307519711,1616.751890404433,43.043640751970344,124.42295178295308,2.35957859689397,13.22915489581615,57.81646281210341,0,2026-09-03 04:44:39
CNC-01,2024-03-01 08:25:00,L,28.96385066144535,37.844952811877874,1536.877907239906,50.6659259151363,155.969415882206,0.0,14.476537372113574,45.8474016778832,0,2026-09-03 04:44:39
CNC-02,2024-03-01 08:25:00,M,22.935384436423988,37.4993356011791,1665.705291068161,45.123817450085355,149.4786215628406,2.516207542580043,14.025221365894671,54.375315922812646,0,2026-09-03 04:44:39
CNC-03,2024-03-01 08:25:00,H,23.14718717397255,37.806067872563744,1712.818506757592,44.07771414523625,125.87320391136488,2.356385739527082,14.082096944645794,56.88196709313837,0,2026-09-03 04:44:39
CNC-01,2024-03-01 08:26:00,L,29.143714511665223,38.2534576769778,1715.776688897551,46.11218518058399,157.45720632820553,2.7860209300941827,14.918077560700684,49.307673517895395,0,2026-09-03 04:44:39
CNC-02,2024-03-01 08:26:00,M,22.84366842799983,37.34171683423597,1659.429838807134,45.264773381473965,150.95740996237203,2.6659654314389685,14.108935850796524,61.01224977323554,0,2026-09-03 04:44:39
CNC-03,2024-03-01 08:26:00,H,23.05481303818289,37.63316811584707,1681.522199350465,44.64925316583982,127.3622945950872,2.406844774021649,13.782563194280932,60.99472757782637,0,2026-09-03 04:44:39
CNC-01,2024-03-01 08:27:00,L,28.690689619350508,37.5335385204927,1668.200453480304,45.41238723637619,158.9381992543477,2.6846310555631385,14.09696519925848,,0,2026-09-03 04:44:39
CNC-02,2024-03-01 08:27:00,M,22.766429819658356,37.60163489916437,0.0,44.19528255552011,152.4270695378465,2.489355407748534,13.66389927621095,56.42497474461277,0,2026-09-03 04:44:39
CNC-03,2024-03-01 08:27:00,H,23.004120128212666,38.28658612191316,1763.0055845148088,46.786712699302115,128.8503555103214,2.539023673176106,15.422719836215167,61.824595218834624,0,2026-09-03 04:44:39
CNC-01,2024-03-01 08:28:00,L,28.821554799929515,38.36979767733237,1605.3298389762094,52.7970788790321,160.4675192521042,2.7579169061226563,15.782253607795624,47.46689943627671,0,2026-09-03 04:44:39
CNC-02,2024-03-01 08:28:00,M,22.72326904811206,37.5436692140504,1666.9715195092429,44.550702482215144,153.90039489148842,2.6344041448852407,13.699650295350311,61.93469988830015,0,2026-09-03 04:44:39
CNC-03,2024-03-01 08:28:00,H,23.197621751882934,37.48670917386619,1622.3962884154162,44.79142382426433,130.3371798858607,2.365227030083186,13.790397153460864,57.02347668943922,0,2026-09-03 04:44:39
CNC-01,2024-03-01 08:29:00,L,28.84321624604837,37.5680905599346,1803.6923467428703,41.92959114168449,161.89395837024645,2.8023180835930557,14.094173021953354,43.70298930673716,0,2026-09-03 04:44:39
CNC-02,2024-03-01 08:29:00,M,22.79040096012801,37.24246097924396,1475.4236225880957,48.50901950551837,155.43067295070517,2.4101696472305494,13.71449794333518,59.889386751823274,0,2026-09-03 04:44:39
CNC-03,2024-03-01 08:29:00,H,22.996162109449415,38.120829651250006,1669.8831521387317,47.85706635276937,131.83336642316294,2.6096143209416938,14.813189658976214,57.09661930655894,0,2026-09-03 04:44:39
CNC-01,2024-03-01 08:30:00,L,,37.86211358559308,1711.4680536221451,45.2952782971432,163.38181295048253,2.7988662663001485,14.395653006274046,53.25922766990326,0,2026-09-03 04:44:39
CNC-03,2024-03-01 08:30:00,H,23.00858712253483,37.45642989462959,1516.0513994557728,48.99036948214464,133.36880032420348,2.3371220404935773,13.912087910672826,54.25998719875121,0,2026-09-03 04:44:39
CNC-01,2024-03-01 08:31:00,L,28.884704682185713,37.24900272962952,1593.7772437086503,45.44427485347149,164.88322399793628,25.959496245469637,13.69020705665553,52.882785513062466,0,2026-09-03 04:44:39
CNC-02,2024-03-01 08:31:00,M,22.91815450769866,37.47522546465376,1509.916758513795,48.397521155637605,158.47461880828027,2.3787789306375395,13.471219639314008,59.75918799163771,0,2026-09-03 04:44:39
CNC-02,2024-03-01 08:31:10,M,22.7900410794864,37.77644199106789,1591.8277298030202,49.43873773028499,156.9611048486538,2.585451082329728,14.72603618382814,59.012215593423406,0,2026-09-03 04:44:39
